"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
50 7 1 0.989904340736402 1.41314563268586 0.904523179329897 2.30944387449485 -2.11001222814098 1.65891348594518 1.72107404262018 FALSE ""
90 11 2 0.971605595632682 1.36156175033703 0.963112738643398 2.1062571807783 -2.38363418937526 1.98280743011374 0.197893574422038 FALSE ""
10 4 3 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
10 12 4 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
10 1 5 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
10 15 6 1.30617112802095 0.72219991294903 0.900582517309906 2.01339039791951 -2.34737568063536 2.60766678242033 2.4220093701528 FALSE ""
30 19 7 0.984595371507211 1.30789096531692 1.07376525561077 2.08047251128381 -1.38020328006707 0.857693187762489 1.82281231135484 FALSE ""
60 11 8 1.18021375408509 0.964983016968506 1.10542418492745 1.95479014679672 -2.24543168359257 2.02442160079747 1.25626439243132 FALSE ""
30 5 9 0.817557719907562 1.30025626458783 0.617047102165277 2.28241356495884 -1.46581721238721 1.97419507736476 0.001 FALSE ""
90 6 10 0.973938812623588 1.41836358091756 1.03658211661958 2.16366790557295 -3.05954695125402 2.55171048191948 1.53987695287553 FALSE ""
80 20 11 1.00293744058199 1.31065547679324 1.00019576875552 2.15153634587063 -2.46690127483513 2.31502798526882 1.22271654925137 FALSE ""
20 17 12 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
90 1 13 0.958804472062189 1.33809960997782 1.14118783594464 1.90863061748349 -2.21536657767987 1.66187269656364 1.11869931433496 FALSE ""
100 20 14 0.870939064229734 1.41675330679294 0.926583918939847 2.16485296705033 -2.09122206449242 1.7785494594675 0.47607329431118 FALSE ""
70 14 15 0.859874814730439 1.54299792918433 1.0339714716739 2.04886850582689 -2.27279513806216 1.9588268122883 1.82078510882958 FALSE ""
50 10 16 0.971597583254981 1.11470242261678 0.809562166496982 2.26751091336742 -1.46655369575801 1.42243128242451 0.65784683010839 FALSE ""
40 9 17 0.814497443426693 1.60473381636051 0.966954324252669 2.14697533570709 -1.4796486369456 0.562113164781013 1.66053074315477 FALSE ""
60 14 18 1.19298066011758 1.16899340524382 0.690795621234891 2.71485111762248 -2.06016488668659 0.918804574650385 1.31725149832698 FALSE ""
30 10 19 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
20 13 20 0.766934904133649 1.63122099107825 0.807177925782743 2.59555125193512 -1.40025359615046 0.494221475474987 0.001 FALSE ""
60 10 21 1.1389540440064 1.2467303106618 1.26091104913408 1.94622692113712 -3.55562908538074 3.04513370694681 0.235152256368552 FALSE ""
60 13 22 0.68169987822206 1.76768628409039 1.10842246906067 1.96945636951245 -1.98413302029083 1.4795324453907 0.414087972523587 FALSE ""
50 17 23 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
60 4 24 1.16115171039758 1.27550963382178 1.10782078846231 2.08891163281877 -2.49669505136373 1.71681213284267 1.70842218795244 FALSE ""
100 18 25 0.87306227440964 1.42996371095328 0.965072122285455 2.23368980738103 -2.32097043325329 1.90422870915294 1.11976973981986 FALSE ""
40 18 26 0.818782022676747 1.66369235186562 0.926235422712729 2.25090476581395 -2.4245444051697 1.99236835629604 1.96278791329779 FALSE ""
40 3 27 0.72698058663528 1.6418339049157 1.10020612014225 1.91857291700677 -3.50335807250729 3.59146203307543 0.909966104200464 FALSE ""
100 1 28 1.16326536985918 1.15446809033722 1.06166948286866 2.08374380122964 -2.97608211724342 2.27879755650078 1.87496379006419 FALSE ""
30 11 29 0.62341550927451 1.74303827762395 1.06512928532395 1.89411286407733 -2.47232462234853 2.18004239212184 0.001 FALSE ""
70 7 30 0.881661580731872 1.72136532766658 0.972776082828236 2.2141473274735 -3.12677205816375 2.54744944099512 0.869302665964576 FALSE ""
20 1 31 1.32640336495107 0.813516833862745 0.951905536070832 2.5300268657401 -1.67299879569793 -0.146190534626632 0.001 FALSE ""
80 10 32 0.929048689429652 1.45212121235442 0.9795738181992 2.25012258403976 -2.48038133715781 2.02350616228276 0.704825873817403 FALSE ""
40 20 33 0.825012066558279 1.70197784492571 0.981175631453279 2.01022195272226 -3.32053626511428 2.95282138170407 0.001 FALSE ""
90 15 34 0.913932564058404 1.43096499064092 1.12898722801323 1.92467216955274 -2.08356651139309 1.55694040226318 0.177962308197583 FALSE ""
90 7 35 1.06445912712456 1.26028330511348 1.13156602860171 1.84266208804944 -2.10199104831099 1.99147056180647 0.745412267530961 FALSE ""
30 4 36 0.905661400047518 1.27577056472972 0.653103709745776 2.64587880693765 -1.172802621643 0.401191329990614 0.001 FALSE ""
50 2 37 1.0392201080052 1.39155693562142 0.901844945511444 2.41689679064544 -2.27023959310431 1.52691702733743 2.17520470609715 FALSE ""
10 2 38 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
90 4 39 1.05282705927428 1.23097977116813 1.17465100040258 1.87848430572343 -3.4758419253191 3.44360931105037 0.952365969387297 FALSE ""
50 3 40 1.11086592204448 1.22082897841597 1.41364099606223 1.59232402125315 -3.14084535176024 2.72133703452243 0.001 FALSE ""
40 17 41 1.10154563479086 1.15483014428811 1.23158705632407 1.94392813051572 -2.60034606273201 2.16268647502109 1.24681960362785 FALSE ""
30 18 42 1.02809348272392 1.44601740114476 1.33248361213261 1.91400443171793 -3.56761879394515 3.02034815018382 0.649410532392137 FALSE ""
50 8 43 0.921958794814153 1.48588157098101 0.944052959138117 2.1927831825112 -1.7239852236068 1.49317551267936 0.001 FALSE ""
20 14 44 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
20 12 45 0.971283489704223 1.39297485850252 1.49579006705433 1.22407452782491 -4.55714191046427 4.04395297513839 2.16030657511753 FALSE ""
90 10 46 0.870919288452688 1.46624174412663 0.823433242000748 2.24461955909802 -2.17320456172446 1.81657386476551 0.641699051205981 FALSE ""
60 18 47 0.720741136839369 1.41497790282796 0.815015386394852 2.11865573860679 -1.93284491093163 2.07377756315972 0.381686123366731 FALSE ""
80 14 48 0.792192772041393 1.43577911864854 0.969167074231944 2.13956879402166 -2.55616948510623 2.40894202785539 0.386669161456419 FALSE ""
80 3 49 0.945694614393794 1.4553933777966 1.10059319957879 2.1381328443676 -2.95295321381024 2.27002996072501 2.1648082146976 FALSE ""
