"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
70 26 67 0.819305983026851 1.63871707325199 0.572696870345573 2.80839183827984 -1.94975091908759 1.1846951603971 0.0952395129663812 FALSE ""
90 24 68 1.07528642343185 1.22915225754081 1.16934955843095 1.84298308904961 -3.71452542349732 3.57266654942241 0.64340655427499 FALSE ""
40 58 69 0.830976933894588 1.14234403540166 0.586211431084355 2.52737768876305 -1.19287488851631 1.25936025776388 0.918559090783298 FALSE ""
10 77 70 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
70 29 71 0.740079659253389 1.63735203578008 0.930435068651893 2.13012088535006 -1.21921247345696 0.899284536908949 1.00413121710655 FALSE ""
20 86 72 1.00279307936308 1.47919950513433 1.08802556613924 1.77469928135883 -3.32199280366995 3.78396607257454 2.31415489385727 FALSE ""
80 54 73 1.05374777906079 1.30281966143598 1.06495942937722 2.13746664510715 -3.32996348452973 2.71703156697677 1.17797197616078 FALSE ""
10 67 74 0.499100919177088 2.38806654747336 1.36118019160364 1.44279943136087 -4.02380611248506 4.46184593957604 0.001 FALSE ""
10 39 75 1.15615445311827 1.16584054116673 0.984414252749563 2.09109791837957 -2.6148219441091 2.63272304691589 0.0719110266484847 FALSE ""
80 59 76 0.96604447073508 1.36413607373108 1.14663640938669 1.80759515901437 -2.7402275552307 2.71558544698801 1.26768340205955 FALSE ""
60 79 77 0.919989223351912 1.5364122635714 0.920647451084897 2.22864133042023 -2.04546712660531 1.7023582700759 0.56401776337893 FALSE ""
100 41 78 0.995384168743263 1.19325816985189 0.926655118787571 2.16395448652418 -2.02753494373865 1.701516468153 1.57934753981218 FALSE ""
40 33 79 0.914101714109452 1.4749843635864 0.974778914153813 2.31012467045815 -2.65232353412143 2.02175082971164 2.64249418353853 FALSE ""
100 26 80 1.00636956516314 1.19777027601887 0.954319407048288 2.07853776622084 -2.32080824804392 2.16624113790354 1.11360069176732 FALSE ""
40 37 81 0.893958547643001 1.57533551567988 1.24254172760776 1.83138794296696 -2.59079239505641 2.30993453723438 0.001 FALSE ""
90 20 82 1.03097760952563 1.39522884768239 0.947827832902012 2.30443367256638 -2.87702063153052 2.32801108340143 0.001 FALSE ""
10 72 83 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
30 53 84 0.788118723511269 1.52283990597677 0.875676416935947 2.23985385365554 -1.20233545814143 0.533523503571812 2.01670551388975 FALSE ""
10 62 85 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
80 58 86 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
40 34 87 1.00652746432883 1.22533785621257 1.10974173426487 1.92685878478797 -2.39794563849033 2.31842409785853 1.73228928919365 FALSE ""
70 55 88 1.14407353723897 1.12135670376595 0.885250021318341 2.24657263929382 -2.7416587612234 2.46359788746132 0.337940261488509 FALSE ""
40 10 89 0.960476982890694 1.45192354290873 1.17656764170017 1.90893970706346 -3.31701011338439 3.00583788990793 1.81015156448375 FALSE ""
60 21 90 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
20 41 91 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
50 46 92 0.632034428781739 1.75988766990146 1.14051565288999 1.79603897036814 -2.39810854960127 2.05810716987411 1.37600687422214 FALSE ""
60 11 93 0.856995895644858 1.35366325181953 0.811971579387526 2.23966271568072 -1.97327805307609 1.88599530417369 1.75191145498987 FALSE ""
60 66 94 0.939620529104126 1.29798120705445 0.858808106020762 2.2546720611976 -2.38939248669041 2.36218448340905 0.96487881353527 FALSE ""
80 10 95 1.1028210279719 1.3030617862445 0.995495652260687 2.22239436724526 -2.82306101117446 2.13814108589917 0.932855726970331 FALSE ""
10 12 96 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
30 77 97 1.0336393793639 1.03440569892315 1.08779628197964 1.63093893542877 -1.86764072170862 1.99625430123412 0.001 FALSE ""
70 52 98 1.12488482812957 1.12366890963408 1.01092694476095 1.96690974799362 -2.60192994994901 2.46083781767057 1.34854118949508 FALSE ""
80 2 99 0.910751032572657 1.32955352853421 0.976369994765106 2.17339415781678 -2.41595542841918 1.88441988270317 2.41423720785041 FALSE ""
60 53 100 1.01410362616568 1.21873063330814 0.936065845387446 2.14531358460898 -1.90467500677965 1.77994819807482 0.001 FALSE ""
40 57 101 0.829939751156132 1.60377868818206 1.08049369324097 1.81878768166175 -1.88376924896274 1.65343810076627 0.001 FALSE ""
60 49 102 1.19290754176674 0.969988370966025 0.956115526372759 2.22523797218874 -1.90944921660472 1.38490562374782 1.00280356987978 FALSE ""
20 50 103 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
50 62 104 1.02691188342847 1.12980820072941 0.876366053772189 2.31616953042288 -1.77723895999472 1.29995501578437 0.536656261988637 FALSE ""
10 54 105 1.60337132235704 0.818836137085672 1.40304216184814 1.72231477219544 -5.09665388209955 5.04767081619884 3.1771066613605 FALSE ""
30 73 106 1.09659954400634 1.12186641129294 0.463066435598915 2.90716017835497 -2.31532754203816 1.58661768080508 0.520177011596928 FALSE ""
40 54 107 1.05674098804368 1.11965961838224 1.00450138298749 2.18412350900641 -1.75044333524097 1.21200009458136 1.01961862330141 FALSE ""
70 49 108 1.03230827488702 1.31465613839565 1.04469347940996 2.0756450303386 -1.88340357551946 1.41307903004671 2.61511661777302 FALSE ""
100 86 109 1.05707189785463 0.938106823109276 0.809003368066221 2.3299855528286 -1.71962002449875 1.35354034201379 0.754095937107911 FALSE ""
80 88 110 0.960315375529836 1.39115019930202 0.955375215217839 2.34815486808031 -2.16742142436641 1.30649871898593 2.48854239001958 FALSE ""
90 89 111 0.993173629043451 1.36352608248544 0.926741328385692 2.23834352187694 -2.15788536754723 1.78193206326572 1.50737210359356 FALSE ""
100 3 112 1.02951722120261 1.27402138946279 0.835009494615709 2.36375235838792 -2.32161639252137 1.86222392583284 0.816754639141401 FALSE ""
20 80 113 0.788239767733801 1.58315532219952 1.17078058622833 2.13476324180124 -3.14555806562201 2.14020212504631 0.805303563298838 FALSE ""
60 40 114 0.70154583194039 1.66455169172037 1.00237909438208 1.93443017143659 -2.30691372865319 2.17426465448087 0.001 FALSE ""
10 69 115 0.298293346623222 1.36374041163818 0.244136203717149 3.00800250734937 -0.459703989912944 0.110996660174725 0.001 FALSE ""
60 15 116 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
10 48 117 0.836666178614042 1.64913020756825 0.931767551741938 1.72123617319404 -0.820131218071943 -0.128948037977509 3.0814497873274 FALSE ""
100 24 118 1.0114670652887 1.29306428015904 0.991266354788076 2.18473427725185 -2.21706802716804 1.76919591225495 1.5162992680269 FALSE ""
90 77 119 0.780314247890888 1.62807530635058 1.18804989618441 1.6590506064814 -2.61145323795693 2.76442945970533 1.62286933108532 FALSE ""
30 42 120 1.17583432850678 1.10228692632314 1.11284378786381 1.92075315238341 -2.24434175463495 1.88408898701029 2.19294427793105 FALSE ""
80 3 121 0.958565970102912 1.47407240919777 0.958344232385718 2.14264815110157 -2.56433233926642 2.21384572270177 0.709903701066506 FALSE ""
80 90 122 1.00593803630972 1.25056476640325 1.06159066966863 1.96327292251189 -2.37269079647107 2.28400495223487 0.001 FALSE ""
40 3 123 0.813367850591069 1.54884359220699 1.20742856183428 1.71157949722572 -2.48473098265186 2.54822358450157 1.34732533894228 FALSE ""
70 73 124 0.770584818808725 1.509979061951 1.04832113857258 1.95156117341089 -2.25378693062714 2.02743700078777 0.681433792652841 FALSE ""
70 87 125 0.878130347643239 1.36980968464073 0.877866029506735 2.22322153681226 -1.91195316022104 1.62304896859058 0.847333485367188 FALSE ""
80 67 126 0.995476752162693 1.33821340656689 1.07378436352405 2.0277485448013 -2.33918558883642 1.89946941636559 0.953488780422446 FALSE ""
90 1 127 1.08808439559924 1.07374733526372 0.98522867265304 2.08654324613928 -2.46933100916834 2.22926821685571 0.884021670924331 FALSE ""
50 44 128 0.839779743358374 1.52760594920366 1.17391787283231 2.08916867788207 -1.95610920183715 1.31237492113434 2.4803074472906 FALSE ""
20 18 129 0.541722543925871 1.64920181672549 0.630181324162494 2.70184471163625 -2.00909693013386 1.70110315538974 1.8330896421311 FALSE ""
60 54 130 1.14730890239174 1.05647005779969 1.19861732411805 1.75400296456309 -2.69495652166355 2.48212896842139 0.396151659448451 FALSE ""
50 48 131 1.18208469001392 1.13062126231553 0.762779960900957 2.43922825209209 -2.48415890520272 1.90495642355666 0.001 FALSE ""
20 20 132 0.97859410836714 1.37722064444949 0.826267769097137 2.60266693319085 -3.43028391424538 1.02195853159035 0.001 FALSE ""
30 9 133 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
90 19 134 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
100 12 135 0.976498920190985 1.39053627895595 1.01959080652097 2.12034070941334 -2.91316054314209 2.46533744495983 1.3151926716905 FALSE ""
50 45 136 0.954653014163286 1.35230573005373 0.86937027360984 2.28270969846861 -2.12619315132343 1.52566548253587 0.864340239907179 FALSE ""
100 72 137 0.953316893772964 1.39669846740031 0.955970725298942 2.15909485581614 -2.36703330051809 2.13918489547962 1.20520322144027 FALSE ""
80 79 138 1.0391270098052 1.23138245542686 0.818887909595577 2.236607422008 -2.75765368737925 2.67145636394992 0.001 FALSE ""
50 18 139 1.21602162831875 1.27005752996213 1.07130170414526 2.13303227239654 -2.57587287591006 1.95973123153787 1.69497749364666 FALSE ""
10 25 140 0.842008068280418 1.15131536186379 0.738971893820004 2.63954574220391 -0.959150197430351 0.290278415898085 0.001 FALSE ""
80 43 141 0.977422225937232 1.13979244035353 0.765804293332636 2.30620534660572 -1.65384771971928 1.66267395983339 2.21255254142809 FALSE ""
70 21 142 0.819960559940843 1.34593247048715 1.05206480010258 1.88725661495732 -1.97349086235934 1.82499903151109 2.22429135006221 FALSE ""
80 13 143 1.00772400787976 1.3463114700181 1.09622158038035 1.85348170066303 -2.14419710728718 1.95709307212398 2.11153665761043 FALSE ""
70 56 144 0.756528488790444 1.69851798104257 0.79097609838854 2.41903491589505 -2.29983767870411 1.79691549682038 0.338237533192231 FALSE ""
20 65 145 0.957075038795291 0.912745710999353 0.627102666944504 2.62589432022585 -0.441301237675001 0.0659750072062727 0.688998247546889 FALSE ""
30 27 146 0.812918744947384 1.49686491830543 0.596575909445994 2.27388948610724 -2.12472074181 2.2146949962959 0.001 FALSE ""
100 15 147 0.868859802202719 1.49323810091962 1.0199265001371 2.03046529335553 -2.48270395088871 2.2437400477819 0.996679872009446 FALSE ""
90 65 148 1.13382769700793 1.19071955385087 1.13087907307348 1.9450827768908 -2.71638212141989 2.57844197465652 0.438923125935797 FALSE ""
70 13 149 1.04420494749824 1.45136944376458 1.0010015356501 2.45474360570021 -2.5539003693302 1.38801519986873 0.67998807620369 FALSE ""
60 14 150 1.02267213712073 1.28203509818461 0.950390896790081 2.29293586661304 -1.73076388917795 0.940240780054678 0.29639209850332 FALSE ""
60 24 151 0.694929513181253 1.54044878340396 0.858543577493086 2.1174172437657 -1.89374598313051 1.88344238136907 0.001 FALSE ""
10 23 152 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
80 72 153 0.759014561602893 1.6050739782043 1.01674119850773 1.94433253328022 -2.50289318980443 2.46562879408925 1.27888847702243 FALSE ""
50 27 154 0.870692833742269 1.48650391288634 0.845816561963279 2.38446269025477 -1.36836804762326 0.642067786653674 2.34130559434247 FALSE ""
30 3 155 1.14028825206494 1.12487639121679 1.20404094250199 1.71221439189258 -2.58201144662579 2.56675138701797 2.31806397544004 FALSE ""
30 69 156 1.05314183882243 1.06675956349687 1.1625095313206 1.82534655584567 -3.68031941903486 3.51251293332202 1.50055728262612 FALSE ""
100 46 157 0.810120049050617 1.59119274382337 1.07653468214547 1.90041523647119 -2.65715509603152 2.53783039375166 0.568450443734567 FALSE ""
30 82 158 0.74495059947367 1.63199905539339 0.711578656764663 2.42526398730271 -1.6066745907655 0.93752860809474 1.93303032728204 FALSE ""
30 36 159 1.30483016949386 1.07165968141402 1.10954700174155 2.08909478918322 -9.84498274714512 9.76851863462832 0.001 FALSE ""
10 79 160 1.04963532485165 1.54222979671348 1.36594626370098 1.59016465337856 -2.87255407830901 2.58067801260325 0.001 FALSE ""
100 69 161 1.22596443225979 0.98163129652431 1.05873609276651 2.06560896121133 -3.0017388288502 2.58285269133425 1.98914671132309 FALSE ""
70 71 162 0.894143675407684 1.47170462296523 1.07143899078151 1.92395628770553 -2.44961506922496 2.66244540139421 1.39584780435949 FALSE ""
10 35 163 1.17376610116833 1.43709557881826 1.13828274368355 2.37881362388468 -254.066449209798 284.781100558235 0.001 FALSE ""
80 28 164 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
50 51 165 0.645346901342789 1.91403467774572 0.845126581341898 2.00557069494022 -2.63092592830567 2.71359948472629 0.001 FALSE ""
30 76 166 1.02983579831834 1.09858442889217 0.700360636259631 2.14683655158659 -1.06753182524722 1.18876383267617 0.360059625034004 FALSE ""
30 31 167 1.06030149456798 0.890382968406402 0.884100767834436 1.66759003964277 -1.83160566386849 2.57250562473842 0.001 FALSE ""
70 72 168 1.00518055926017 1.21917441348455 1.13872128436915 1.90876081014347 -2.75672558144135 2.50787678896877 1.45889551215172 FALSE ""
50 26 169 1.04075481304895 1.10537569817174 1.19092553945812 1.60918527050163 -2.20178483447559 2.36065221073166 1.40559349564465 FALSE ""
40 59 170 0.890727006727558 1.38219241018604 1.12011474857217 1.65796831051788 -2.78036900100332 2.93856714716582 1.64473390055822 FALSE ""
20 39 171 0.855800322817651 1.41067204012036 0.976843775068894 2.18173340791078 -2.0147917487426 1.83468116919343 1.02679824657916 FALSE ""
100 13 172 0.964524884152407 1.34895967954222 1.07771877899327 1.96458660062936 -2.38952211244592 2.12839445497194 0.840279625917969 FALSE ""
60 64 173 1.09689386339477 1.30155862931217 0.874734937202752 2.49076293478577 -3.07462940872868 2.37976728495858 1.04445932173458 FALSE ""
10 36 174 1.1916873589742 0.988917888036883 1.00317945220479 2.18868584281276 -1.89121500809701 1.77376766865814 0.001 FALSE ""
40 22 175 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
90 60 176 0.995341897819412 1.33235433808072 0.896241718905367 2.33558066563334 -1.97222868223195 1.12322796082585 0.955425716859946 FALSE ""
100 87 177 0.954831194823154 1.30133898058912 1.10473151548977 1.7570738224344 -2.88388139432664 3.09054730895154 1.07193089508238 FALSE ""
10 51 178 1.8707396333911 0.00919956733262196 0.864093610264805 1.63949155960748 -2.78146291280691 2.97594038579279 0.001 FALSE ""
20 78 179 0.692624049399288 1.63466945328975 1.0374385468395 1.95144843756158 -2.22965851037109 2.40854014244371 0.001 FALSE ""
40 19 180 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
30 68 181 1.27885628487036 1.00115955502797 1.2359014149332 1.89351268160833 -3.25097163520245 3.12046282083023 0.001 FALSE ""
90 29 182 0.80268495321794 1.61779285466066 1.05221046890584 2.09357692881707 -2.83089503017951 2.41475010130617 0.727545670157873 FALSE ""
90 52 183 1.18732260534528 1.01369606687459 1.03120401336297 1.93831023544044 -2.3468907604427 2.30696796412783 0.754843174641882 FALSE ""
80 85 184 1.01091949665075 1.14285751746966 0.965251382972423 1.98038587927732 -1.9839644287306 1.86555410757513 1.74646825057027 FALSE ""
10 4 185 0.47448617875912 1.807636291291 1.16427083407573 1.52768657763308 -1.58515638763063 1.8707864029972 0.001 FALSE ""
80 18 186 0.867895384945807 1.51801441038083 1.16984657687871 1.81634133698261 -3.05424909936229 2.79430604690977 0.898665979767406 FALSE ""
50 77 187 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
80 49 188 1.24141909286502 1.02737896938892 1.05414247229324 2.08159199134009 -3.57502379505229 3.59585285716595 1.67337421198272 FALSE ""
50 43 189 1.16820248988544 1.20955083652515 0.981268704452151 2.26841337438379 -3.2438649055156 2.83728801849986 0.001 FALSE ""
80 37 190 1.02478388593919 1.33628783334927 1.2565597705097 1.83635398286617 -3.64603415919853 3.58808049896513 0.632415404021964 FALSE ""
30 26 191 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
