"n" "rep" "id" "error" "errorMessage" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat"
50 88 30 FALSE "" 0.724128826032516 1.43318668179959 0.90794343339897 1.90753104971418 -2.14580611720706 2.25329075302692 0.001
10 16 31 FALSE "" 1.1434853611047 1.14436410843117 1.01872527666366 1.91064100512476 -2.75947214182462 3.05489826963609 0.426908963639858
90 36 32 FALSE "" 0.95365052316789 1.29539952577724 0.988200953154997 2.13827121209226 -2.05392444204803 1.43476132682329 1.45245201615157
100 2 33 FALSE "" 1.11427072997224 0.955759329996253 0.964755596921664 2.05627522612527 -2.02744065167518 2.03452445214573 1.26484379034171
60 154 34 FALSE "" 1.05723542961118 1.10477585247057 0.811198877397974 2.24245322363874 -1.83823554366834 1.64410827213906 1.78963345187291
30 64 35 FALSE "" 1.31330661938266 0.976426843407962 1.19198507260651 1.81245850389538 -3.82194685252519 4.2251024392412 1.49455171231662
50 61 36 FALSE "" 1.23002702530687 1.02396051264511 1.06327698297014 2.06546276353484 -2.7474010730353 2.41701189397483 0.401055492627508
100 58 37 FALSE "" 0.845716755763364 1.52065807402342 0.848206398131304 2.26417367076626 -2.30891846993294 2.07019433288793 1.29314168175696
100 139 38 FALSE "" 0.778369444498323 1.4412912489247 0.933095885266514 2.02863552652589 -1.74893999429931 1.73466823546677 1.3863100990414
70 165 39 FALSE "" 1.05260348824747 1.39883319724031 1.10656110702052 1.8767446994148 -3.77335386320009 3.98897234473641 1.77431681564993
30 128 40 FALSE "" 0.934080649296398 1.4289549066272 0.859277364922859 2.34355671616482 -5.11063709104125 4.92899726136971 1.02879425349124
70 50 41 FALSE "" 0.828307571082512 1.48539008385442 1.16645873717367 1.75679485623769 -2.74237119645046 3.08721383552155 2.37215662095192
90 155 42 FALSE "" 0.812567781776909 1.44485041837635 1.02010060614245 1.9473004108083 -2.50628568607301 2.406631420459 1.08256977256889
80 159 43 FALSE "" 1.03214798779565 1.32166406692833 1.21678941429775 2.00504319296571 -3.07968602842917 2.4791801379704 0.166358666016809
70 84 44 FALSE "" 0.976880443086372 1.44030471211004 0.893597204336577 2.16990900398195 -2.57247851320951 2.41688673784438 1.01919698178895
100 69 45 FALSE "" 0.817504589971302 1.44361788034662 0.891976051642374 2.11361069306757 -2.2398702456495 2.44141529453493 1.25301675560717
70 121 46 FALSE "" 1.20525109957057 0.855786796251475 0.817924847941377 2.30733621771867 -2.57376846876274 2.44508712325121 0.481622574258263
70 151 47 FALSE "" 0.7991608774224 1.53845731262485 0.830426267624513 2.33057086370716 -1.9408564994082 1.45257640541827 1.27246455902431
10 159 48 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
50 91 49 FALSE "" 0.797689828594007 1.56289783940079 0.851746275383897 2.20141337319442 -2.34477875351385 2.26989771230282 0.026936179587094
10 62 50 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
60 115 51 FALSE "" 1.05706735792846 1.21614795486759 1.17697659868183 1.90624200649155 -3.42072477334494 3.38795304500871 1.14515180064687
40 152 52 FALSE "" 1.10197782203923 0.959842226458268 0.90567484648669 2.25326308081457 -2.57854966603896 2.40221021225602 0.001
10 51 53 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
90 87 54 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
90 17 55 FALSE "" 0.908163753963142 1.25706002107991 1.08810829455832 1.6458496820347 -1.97175440833852 2.16974618959876 1.75767731550984
90 89 56 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
70 51 57 FALSE "" 0.864366281016198 1.47735893099733 1.20149254055397 1.86954872421007 -2.76683146826404 2.81047612901448 1.77678575506845
70 185 58 FALSE "" 0.802848816777464 1.57467283466763 1.00041846711878 1.94414498234829 -2.20139929881305 2.10381880577863 2.09674558750411
70 189 59 FALSE "" 1.29443009913307 1.12931041091633 1.24386790719387 2.10377279324489 -3.44715463262843 2.2001183171125 2.32700716028013
80 120 60 FALSE "" 1.09549708121008 1.25836465057644 0.973552995481612 2.26196014357157 -1.94518092248563 1.36413073163691 1.48298151058292
20 81 61 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
60 138 62 FALSE "" 1.09477967059435 1.06656957528681 1.08186295160901 1.78086533700491 -2.44787384305439 2.51634588744942 0.928977484265533
60 197 63 FALSE "" 1.07944309228261 1.33252454889097 1.11437951971152 2.08001237157749 -2.92177470214904 2.40068275949321 0.384565981485943
100 166 64 FALSE "" 0.996247041295398 1.35219354559015 1.14688975149654 1.76357184331658 -2.55064005256594 2.49846054807513 2.10616134100518
20 20 65 FALSE "" 0.812008289610198 1.60695069016775 1.19756130097979 2.069273541866 -3.66225817595474 3.79394482595646 0.001
20 171 66 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
40 58 67 FALSE "" 0.993607133282446 1.20499374928719 1.15933844073926 1.84700208994895 -2.14490214528867 2.36283073373748 0.001
20 169 68 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
50 144 69 FALSE "" 0.598293347953324 1.69615654757328 1.19658944031556 1.64574155281052 -2.19517827590294 2.60331149743773 1.28359369153333
50 116 70 FALSE "" 0.967543582130965 1.31471324746052 0.841130220663597 2.25137558270422 -2.47405888735736 2.42968833519703 0.865657724961501
40 162 71 FALSE "" 1.21722267163338 1.09633041234608 1.25542695150116 1.80907022076415 -2.69242284521605 2.23431600333273 1.42374581104036
70 101 72 FALSE "" 1.20586887774933 0.952055704886228 1.2076637240221 1.76479786328243 -2.92069147450482 2.86043190818939 0.334551131844678
20 101 73 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
60 14 74 FALSE "" 1.24256877197549 0.657450279434068 0.776356201602258 2.56488473155544 -1.96391801683146 1.4849991991539 1.43194855592398
50 178 75 FALSE "" 0.85567002112032 1.72282032749416 1.13379999021021 1.78222980514969 -4.31371074020463 4.50495214020527 0.001
50 153 76 FALSE "" 0.918583847069185 1.34438706180502 0.751998622090834 2.4679709940191 -2.11530863438763 2.01104616959208 1.99591065778508
90 93 77 FALSE "" 1.04789812575203 1.36253782781309 1.12030614036017 2.07822095351737 -3.31863804825374 2.72801106465936 1.66017452264575
40 160 78 FALSE "" 0.714028752864889 1.76560079985003 1.17860267551066 1.85445769455608 -4.33105086346471 4.57251017086552 0.610406143433791
90 139 79 FALSE "" 1.10564460230075 1.19214565294222 1.0123075883006 2.18397595694739 -2.64473528177614 2.19936372215617 0.001
80 138 80 FALSE "" 1.01671609086622 1.37254598637961 1.12586049701816 1.94913283057781 -3.05076414875992 3.07971208990797 0.831042020538191
70 150 81 FALSE "" 0.825513696593263 1.61419611682087 1.11186373983829 1.67024289315591 -2.44397031076462 2.40499834233711 0.668788091985954
100 28 82 FALSE "" 0.967930285145784 1.1561456898312 0.964621228461421 1.90684618290061 -2.35002190928584 2.55097013482354 1.6930285839916
100 131 83 FALSE "" 0.988932988269874 1.25826304740129 1.10067779269666 1.98346277624901 -3.00385212897328 2.81061866957964 0.614930241306377
60 85 84 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
40 37 85 FALSE "" 1.2268443102096 0.998860420921434 1.19679341956446 1.73077089811524 -2.7096292737745 2.97863128259666 2.75289191736615
100 119 86 FALSE "" 1.06038435583145 1.19380906252868 0.995631773412534 2.09315312631282 -2.13756395008266 1.7782547495928 0.482937823005498
20 28 87 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
80 24 88 FALSE "" 1.1730385845153 1.19188038113996 1.21632992001556 1.93334420592491 -4.50444236011954 4.13696720850282 2.60896632704757
100 4 89 FALSE "" 1.00335319545043 1.44851421351317 1.08078961724172 1.99234987784864 -2.56471199164831 2.2241086166368 0.001
10 138 90 FALSE "" 1.52590600236889 0.487526854148094 1.36552689940216 1.90105566015143 -1.15190443743361 -0.512759354347159 0.001
40 22 91 FALSE "" 1.14454316346213 1.13274024431009 0.92420582922991 2.36395132562276 -2.81011610766678 2.1974552380021 0.001
50 181 92 FALSE "" 0.734471385962718 1.4796590470943 0.882041302171142 2.34009594777019 -2.08631530050239 1.39282881646881 0.624392278103492
80 125 93 FALSE "" 0.863470955609741 1.49036893999704 1.02797622425578 1.95058396534255 -2.6984559366997 2.68529262662946 0.221546311043443
30 119 94 FALSE "" 1.04905312217227 1.06105074670107 0.648201044837515 2.45694745584993 -1.71973463573864 1.57019070004103 0.780985743301676
30 89 95 FALSE "" 0.763952319575939 0.602151220269912 0.737452553667493 1.9641397608133 -0.976169809174955 1.32992464094818 0.001
100 184 96 FALSE "" 1.19243942640316 1.05851276290099 1.19288480483779 1.82429985024475 -2.89139673221518 2.59402420601811 0.82893314634434
10 43 97 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
100 77 98 FALSE "" 0.850143277848059 1.38736354142727 1.01306103273421 1.93554090820112 -2.76691874686672 2.96451787469802 0.910309810995579
90 46 99 FALSE "" 0.973861588645324 1.28993832188708 1.06847515067113 1.96598101964639 -2.38064627906314 2.01906454208375 1.42887396277148
20 123 100 FALSE "" 0.821880323228863 1.53842163511131 1.0581903973088 2.22583490372748 -3.36222719721416 2.97837340833252 0.833007641626156
30 177 101 FALSE "" 1.11551091026832 1.20060638856402 0.900708116226423 2.30417765394757 -2.56857854558091 2.1526228863043 2.05497407503773
20 93 102 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
70 21 103 FALSE "" 1.0766620060059 1.18558559374268 0.930697839916499 2.19077235522711 -1.81211477026911 1.22065598307794 1.70919797406206
60 8 104 FALSE "" 1.0735509736444 1.37308567823572 0.902300867608214 2.53599522177829 -2.55782373516465 1.21831787180593 0.463869868036176
100 7 105 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
90 66 106 FALSE "" 0.981214351034886 1.47865943714 1.0419317374632 2.17545877512394 -3.0707585030816 2.54854612978878 0.259069736234074
20 103 107 FALSE "" 1.39627634636448 0.886568389016533 0.957109193580917 2.28652671903123 -4.0432172083339 4.18785394674112 2.2914818913057
60 186 108 FALSE "" 1.14075550021894 1.24320140407182 1.23078485064491 1.82063907765995 -3.55251214871724 3.42763827890233 0.001
70 158 109 FALSE "" 1.02670642097813 1.20258709650814 1.08054152366941 2.02890594493289 -2.7498133214708 2.52556344168093 0.71260551317769
50 114 110 FALSE "" 1.09625162396487 1.30437876512485 1.02507524514704 2.09123962436776 -3.06455783793726 2.8164335097459 0.091811580695474
10 50 111 FALSE "" 1.26699342557089 0.696856433987528 1.42237421248362 1.60623342282658 -4.88881089353489 4.6007849972398 0.001
50 35 112 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
50 143 113 FALSE "" 0.815691392841597 1.49033195810882 1.00204518055572 1.96472313926034 -2.11680929026585 2.14777784549796 1.02118925832555
60 20 114 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
30 147 115 FALSE "" 0.503371495919447 1.77428018982511 0.851450846224614 2.50053064298264 -1.59584218058999 0.74533065862657 0.001
50 112 116 FALSE "" 1.18383441203185 0.966190671075958 1.0595786209813 1.99972580942058 -2.21869620807119 1.84166397554103 1.75355359776484
90 97 117 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
80 62 118 FALSE "" 1.17857806587353 1.28364435188865 0.781011274268226 2.68637930063032 -3.76547812762684 2.39033795585041 0.836121127963224
10 69 119 FALSE "" 1.17282487899011 1.68316492350401 1.2294634865765 1.96362172713355 -5.6158688810841 5.54222460463326 0.001
40 188 120 FALSE "" 0.867256385160617 1.47195665556742 1.07992278647568 2.02095310016002 -2.29657864366589 2.11581128439209 0.400433528251762
90 199 121 FALSE "" 0.930401745384467 1.39078788330205 0.843420660548696 2.42026849770104 -2.47172850025981 2.25829869117037 0.876297599121631
20 68 122 FALSE "" 0.943419048580873 0.904607029304869 0.972130580976594 2.04337616754249 -1.53628061913303 1.43406475746683 2.46028683104807
80 19 123 FALSE "" 1.06049136172243 1.18891552469874 1.04883889892072 2.05650550189458 -2.51052132786166 2.30027623651524 0.001
60 36 124 FALSE "" 0.648981946019236 1.71969435073502 0.78807951275995 2.218917328233 -1.64847985612737 1.22670010666181 1.07046384703354
80 72 125 FALSE "" 1.00431937759134 1.40261226848615 1.14627572210419 1.86347619757433 -2.23322961916134 1.95882426348945 1.67507826074066
40 17 126 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
70 99 127 FALSE "" 1.22963988491225 1.03311094604794 1.30797235722218 1.67030573135427 -3.09433194840231 3.07894979579196 0.946529276883186
40 5 128 FALSE "" 1.07392267045589 1.47373824210738 0.974778822664638 2.40204871088076 -6.28062997654957 6.32559570379 1.14746822530867
30 56 129 FALSE "" 0.861882391734223 1.6795051840767 0.980349262622142 2.10534538653823 -2.09642328078692 1.86216129906 0.771600832002739
100 187 130 FALSE "" 1.07860410274458 1.16012277234006 1.1416325264893 1.81731118767451 -3.13582369137739 2.93707942107146 1.68836360114092
40 107 131 FALSE "" 1.26405228320712 0.938280298848738 0.972936835858108 2.26858861128777 -2.36327712289559 1.85721823890349 1.34682912008584
90 55 132 FALSE "" 1.08494621940206 1.20377810845311 0.86862773777439 2.1967289802605 -2.63683863513743 2.59600532226283 0.708939695290621
10 101 133 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
60 144 134 FALSE "" 0.766415932513716 1.62089069735096 1.06450842534689 2.05790414845627 -2.95143430174593 2.62161132670436 1.87306314272144
10 28 135 FALSE "" 0.71908557445261 1.95610063281208 1.12272655372209 1.84242230958304 -1.93206975792776 1.53478913969206 0.001
20 156 136 FALSE "" 1.48770114282479 0.626926335296535 0.639904649839404 2.6305504663405 -1.44857331384531 0.703485835302901 0.001
80 173 137 FALSE "" 1.02926580643128 1.23939118593684 0.828639843501138 2.54909520200955 -2.35203974949263 1.43740637787627 2.18889187434441
40 54 138 FALSE "" 1.14511489983023 1.13787310606138 0.906226438754009 2.36255075440934 -2.92889877044674 2.34934199713831 1.59359137129747
10 188 139 FALSE "" 1.70744184179797 0.387250847202004 1.60215541991457 1.22331176065134 -3.31938788271505 3.29399377812445 0.001
40 117 140 FALSE "" 1.2016252877514 1.10080833822071 1.18934127939536 1.93962966047813 -3.18148114942363 2.92864723632291 2.49912676431236
100 191 141 FALSE "" 1.06557342047113 1.13071078452116 0.848169675421165 2.42021233961912 -2.57424032310518 1.75939194950196 1.30718589349242
50 173 142 FALSE "" 0.895114785421148 1.38573345119467 0.78165116060159 2.40210403509759 -2.290131742551 1.93423528634828 0.439466555610301
90 182 143 FALSE "" 1.0435196529165 1.27528610521243 1.12501500293072 1.9912997306676 -2.75380148415357 2.16940607004409 1.42154873351037
80 52 144 FALSE "" 1.04001633072922 1.26803349072694 1.08147380083552 1.98384489776756 -3.09884030414791 2.91781076245796 0.001
50 95 145 FALSE "" 0.755835143243785 1.57109501663272 1.12298229361891 1.74374273179494 -3.05158389370719 3.34913369261304 0.362796941838644
30 31 146 FALSE "" 0.885396775167354 1.23428776391015 0.613979805414728 2.45129754004871 -1.60782997461115 1.16873617884248 0.24545307799169
60 180 147 FALSE "" 1.06478923576641 1.3007877462571 0.865984243589585 2.25624979850942 -3.21245492173381 2.68680734583559 1.11354091403726
40 94 148 FALSE "" 1.33738189635615 1.15971069949137 1.23651850729628 1.89543240793501 -7.30726085540132 7.25140566603646 2.65923948032457
90 86 149 FALSE "" 1.13729207257922 1.1323316797546 1.05484993890051 2.05037726553092 -2.00244476809438 1.40100424857834 1.29498289285284
50 152 150 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
100 33 151 FALSE "" 1.04148757026255 1.22087601395133 0.988657859840694 2.247795122504 -2.30368408142548 1.61327980467662 1.72414154098321
50 198 152 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
60 87 153 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
50 109 154 FALSE "" 0.932763709520999 1.30587040865666 0.922192125378634 1.8568750111969 -1.99619228983939 2.07956617209676 1.62707940816245
60 161 155 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
100 150 156 FALSE "" 1.02145486511996 1.3399138027993 0.936220828331562 2.17020750964104 -2.5115053814724 2.1666233031872 0.013815250165967
40 165 157 FALSE "" 0.969060220886683 1.27231098715763 1.10501813308311 1.9110853050042 -4.0625793252261 4.69088831128843 0.001
10 137 158 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
30 112 159 FALSE "" 1.14052900739357 1.09618823615775 0.852138747095942 2.36857027657612 -1.9177165123382 1.78756816632898 0.001
90 21 160 FALSE "" 0.925278974610514 1.41616859181513 0.913923482286646 2.14976039792827 -2.79640400547691 2.64748744109401 1.06991628930545
90 145 161 FALSE "" 1.02701641876952 1.15873737064687 0.942752998846041 2.15359866714344 -2.17222108984314 1.98987700000476 0.655697138157936
70 54 162 FALSE "" 1.32120928785495 0.828264915762414 0.908914900174755 2.23883966781566 -2.47688791196569 2.06745969064075 1.96420883639121
30 150 163 FALSE "" 0.94648767923739 1.35606851314351 0.956548196753397 2.41037063591357 -1.69628131233444 0.238834904333275 2.03771853415683
20 174 164 FALSE "" 0.388515949976551 2.1350565256476 0.74974256058893 2.7154525829959 -4.11971710114257 3.6510821276874 0.958716537989749
50 73 165 FALSE "" 0.849990889071132 1.41689157757763 1.18938889180765 1.80597962636144 -1.61349521312584 1.14395276048904 1.0486438610915
100 103 166 FALSE "" 1.04040558492452 1.19620219612603 1.17563572857227 1.74995578598118 -2.49554945093364 2.34353011981653 0.739405316957405
20 133 167 FALSE "" 1.09634908054188 1.08357568484749 1.04335661886343 1.58966822942722 -2.46046178566704 2.58836196542508 0.001
100 52 168 FALSE "" 0.973674255005232 1.18959478752579 1.07202717712481 1.7248068997006 -2.21459793350214 2.55095660936602 0.838655445142363
30 99 169 FALSE "" 0.744553912422398 1.59630439305251 0.620140148584148 2.46350740232901 -1.91229919697675 1.88501222378917 0.001
50 18 170 FALSE "" 0.853333843058194 1.32198935458247 0.932052860790925 2.13997736587185 -1.60467668483153 1.41352458798757 2.04475496343594
40 15 171 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
30 30 172 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
80 95 173 FALSE "" 1.05460491656263 1.06926705185462 1.22347151758238 1.58086794023506 -2.23356854627716 2.43970134352861 0.532037274848264
90 7 174 FALSE "" 0.881674270263799 1.4701132715598 0.87097813265132 2.22946833178446 -1.76042864841902 1.06471749611306 1.05481177823024
80 46 175 FALSE "" 0.781854028621646 1.70095197101048 1.16786278518138 1.91306687214251 -2.95970849330507 2.90165282007632 1.86666006689114
30 181 176 FALSE "" 1.0630136615256 1.39941706911528 1.13774838863609 1.96267128984754 -2.15234820271625 1.26012436043842 0.001
50 119 177 FALSE "" 0.951240362567087 1.25791362954557 1.22564480765538 1.6618912546232 -1.82883409724101 1.90979618702092 1.61089069746038
30 166 178 FALSE "" 0.709401556548561 1.69574994064844 0.818401973611117 2.39250395540129 -3.04429597294727 2.58627842838516 2.06029478195866
50 99 179 FALSE "" 1.17859516312656 1.19264596739512 1.10902717135568 2.10982139536506 -3.06766422481942 2.15431469741655 0.676957651363858
50 39 180 FALSE "" 1.24660460967823 1.19092094800605 1.02136176526723 2.30904696873393 -4.65834970376953 4.19989856137198 1.86841390593639
80 132 181 FALSE "" 1.09284003035754 1.17633399565559 1.15782245565227 1.82211368350579 -2.29684617630968 2.1420477158436 0.602390096412611
40 55 182 FALSE "" 1.11160280915383 1.34248786191793 0.888265196198192 2.32952910752618 -2.49921533624598 1.94921646433918 0.0512357171558932
20 166 183 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
30 101 184 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
70 193 185 FALSE "" 0.978830371577127 1.39938801246535 0.994153731242362 2.14987409769477 -2.37685234623594 1.7549274279531 0.200299732650265
40 8 186 FALSE "" 1.27731847678087 1.01278637843037 1.21485120791349 1.74309555514944 -2.96738568599657 2.65010148070795 2.97398577238656
40 79 187 FALSE "" 1.01533020660323 1.12465547964906 1.02355151742716 2.2333203490744 -2.12890818100934 1.30725590619686 0.001
100 27 188 FALSE "" 1.13723478138944 0.990362883490824 1.09474092599847 1.78820776882184 -2.93646804539828 3.20384747197358 1.87939253923905
