"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
90 4 1 0.926690153148053 1.3759482544383 0.84381470034322 2.26120343474138 -2.50258912509953 2.02336928429878 1.02627041745918 FALSE ""
10 1 2 1.18994870359832 1.09380343983507 1.2721696301322 1.87223540003276 -18.9710388026956 -8.11054420470231 0.001 FALSE ""
50 4 3 1.47927703198288 0.777398775231902 1.38169697528326 1.76902490741925 -2.68629417825307 2.63192806133173 0.001 FALSE ""
70 5 4 1.51252718818734 0.78329856146917 1.22527366721829 1.84380132765701 -1.64192976422847 1.7171625221854 0.001 FALSE ""
100 6 5 0.645823906819332 1.593801778583 1.01978029563491 1.89985521668311 -2.49227383799122 2.39659799614776 1.87597180002396 FALSE ""
50 1 6 0.546419736195905 1.72191895624587 0.815448068885898 2.18459967083511 -1.10148768568934 0.313348877576119 2.03370272086068 FALSE ""
20 3 7 0.327072255517739 2.26435770705535 0.357091938866014 2.89049377850786 -3.14792142260429 3.39274774651901 2.37467843710274 FALSE ""
80 4 8 0.559441873137769 1.6669270845833 0.373574874141655 2.89713996842257 -3.14612114696209 3.18571096034219 2.16252005252089 FALSE ""
60 1 9 0.975320208523791 1.29720045964389 0.933913046439313 2.15736991551737 -3.66255510891947 4.40371160532537 0.671366658108204 FALSE ""
40 4 10 0.64353574892252 1.452408686856 0.934106561890098 2.04225433984354 -2.3763322042304 2.70938463988891 2.09820674786684 FALSE ""
20 2 11 0.753504127116924 1.75983645543973 1.32044644029004 1.8153558291987 -5.32249095155241 5.66465860785262 0.22943320668405 FALSE ""
100 9 12 1.37808417781159 0.923734940846684 1.16989783573094 1.90055998851395 -2.38711196275826 2.94771037505472 0.001 FALSE ""
70 6 13 0.837791363851232 1.41221426123116 1.12154441801808 1.96597954362197 -3.40163455394084 2.53878857137171 1.10787719117047 FALSE ""
40 3 14 0.586455303382974 1.6719158550513 0.85450950470521 1.97725490433958 -3.40950306542155 3.21768287744888 1.58935574669189 FALSE ""
40 9 15 0.731663986003108 1.71785533786857 0.967469198867918 2.27539305923158 -4.50293594892203 4.79540915272264 1.41732444964639 FALSE ""
60 2 16 1.11974399239729 1.18511345602501 1.07573385646385 1.98648856212926 -3.44338653226174 2.80423493092483 0.616585474450344 FALSE ""
60 4 17 0.959617469437216 1.27556079885909 0.885726765817595 2.39859323588695 -1.74671029464001 1.54198503736892 0.947075797170367 FALSE ""
10 2 18 -19.5196194211953 24.5375408213278 -0.458177159826573 3.52471886436722 -3.49837209346641 2.5129723360943 5.08570500845084 FALSE ""
20 6 19 0.661861633587262 1.48932492075487 0.780866671048448 2.22727244674052 -4.55754406095423 4.11404834387338 2.47767485171683 FALSE ""
40 7 20 0.422175025546655 1.60892422215515 0.794385842235932 2.27229208181808 -1.2015514696457 0.192398302041022 1.48380260819772 FALSE ""
10 3 21 0.662165070265362 2.05606516478628 1.06043732248123 2.02806917829417 -4.41839918885436 6.43575525544032 0.001 FALSE ""
100 4 22 0.858717129826412 1.43488804945177 1.20587363718581 1.80781321117858 -1.74062698162944 1.35609209587898 0.980781407375826 FALSE ""
80 9 23 1.01221816535725 1.19400114378328 0.613575600152777 2.60625919746839 -2.84130079210726 2.85101983552478 1.3108280989339 FALSE ""
80 6 24 1.29291415799887 0.702387109348441 1.09529662503189 1.9489460613706 -1.75589761146573 1.6971745357218 0.967704358880606 FALSE ""
30 9 25 1.13058142244943 0.659417803101025 0.724628519225599 2.60238778732241 -3.53938235714539 3.29197823808942 1.88045414029824 FALSE ""
100 7 26 1.14260292179579 1.19098304763994 0.950369036332427 2.22552417838324 -2.67456686164307 2.26683799977976 0.522718213458942 FALSE ""
50 5 27 1.03253018179637 1.36037997416525 1.18189221314121 1.90899358536817 -1.99045013330241 0.604612376820526 0.81278050565915 FALSE ""
40 8 28 1.47241752225067 0.578658544044934 1.09375050540581 2.04341373919989 -1.9463683832487 2.11134856729561 0.0741604297278688 FALSE ""
20 5 29 -1.8277374936237 3.31868630756915 -0.78298392937979 3.91688304972638 -0.964508116355427 0.26273190391235 5.41350619741346 FALSE ""
10 7 30 -0.776848235597345 3.43652363031532 0.693179042061666 2.10957816216366 -3.81419772326168 3.46150809437083 2.17875598852311 FALSE ""
40 10 31 0.0530167925686716 2.27185821666034 0.739321435058261 2.13493567628606 -2.308584021214 1.31920230274025 3.02359109670501 FALSE ""
30 8 32 -0.430198889808507 2.20532935811642 0.616785921020707 2.39615224575899 -4.49866008212202 5.69926588242433 3.67256705028806 FALSE ""
40 2 33 0.00137799844874718 2.34636765109445 0.420169047749342 2.50828944201449 -2.26620640086068 2.16339228488292 2.73652514743526 FALSE ""
40 1 34 0.993033365188175 1.06581506432826 0.733982581878159 2.57603393452023 -3.79742300517302 4.83587984863487 0.980624325762077 FALSE ""
100 3 35 0.592867559910076 1.74731917766488 0.821740489337781 2.17928488834374 -2.44921141201357 1.7153972453343 1.77967731302387 FALSE ""
90 8 36 1.38746272907945 0.73281128509289 1.16637862209356 2.06867245432143 -0.883961671810893 -0.37485292018816 0.752026744999938 FALSE ""
70 2 37 0.188921026690829 1.89328219951159 0.287398330359424 2.74027508367909 -2.36707587868378 2.09019199697088 2.27261586852221 FALSE ""
10 6 38 -4.50824955857144 6.12270647896834 -4.98236344082621 9.66970366582331 2.35012601885202 -5.4638825361703 6.85072205445769 FALSE ""
20 10 39 0.485908955403231 1.92374500953698 0.504994247257773 2.71132821949551 -2.5582946785071 3.0223058818802 1.58716745182787 FALSE ""
100 8 40 1.39270077190909 0.797536603642969 1.30213290125371 1.62306771273831 -2.8064806429819 3.01359314131777 0.165233652511532 FALSE ""
40 5 41 0.998374056232828 0.975127226302677 0.91083263171379 1.99822109453635 -2.87058675421243 3.02666874677284 1.65713964858087 FALSE ""
