"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
100 2 1 0.519640843928008 1.62903813636948 0.619212742792781 2.52335758916527 -2.28758954975522 2.84430204885752 1.97542624742676 FALSE ""
80 4 2 0.888424846832567 1.55008203046001 0.898346394788012 2.29399572590505 -2.18081905461014 1.27471398181317 1.11654154288256 FALSE ""
100 5 3 1.09118021612456 1.31273395347625 1.18381800500103 1.94128822847582 -3.67173709975904 3.52558987167592 0.001 FALSE ""
30 1 4 1.11654276311452 1.37544212789561 1.15846732298275 1.66870903210966 -6.89679729955869 8.03335448122589 0.905502046647388 FALSE ""
20 1 5 0.672125306669898 1.59948105928421 1.00652502942941 2.00665603220239 -1.82622908970427 0.98746959446341 1.03964315266661 FALSE ""
70 4 6 0.987734947335516 1.26453806910141 0.867673297300537 2.18994818727182 -3.81450072877449 3.31007164023359 1.14066411036607 FALSE ""
20 7 7 1.299081712135 0.98991459242591 1.42862372925633 1.80850367582859 -1.5330806456492 1.18547972342597 0.001 FALSE ""
10 3 8 1.16026951397954 1.35874986460611 1.24491335110725 1.63701710486714 -0.515239688366438 -2.1286550698795 0.001 FALSE ""
50 3 9 0.849013023774854 1.23556784012254 0.841860760693113 2.29334476289217 -2.56239680760267 1.72613320355372 1.58096458203557 FALSE ""
70 7 10 0.728469675564867 1.60379930035335 0.864200878969893 2.21129837066933 -2.01634329752531 1.21332778394136 1.08583573657907 FALSE ""
40 9 11 1.12073729434637 1.23914413905942 1.42047624045773 1.73607255025432 -2.13875864332718 0.373626036470386 0.001 FALSE ""
30 4 12 0.918993894743406 1.4773890397913 1.09633290864057 1.98058848487588 -1.68236381748828 1.67979644623558 0.433095151775217 FALSE ""
70 9 13 0.963392092696918 1.19666598629183 0.864863449325891 2.14600352477242 -3.2172609107039 2.16065104873832 1.85900835782255 FALSE ""
90 1 14 1.1451772684351 1.07244128471401 1.04142404670257 2.16613121969566 -1.94249798961663 1.1230080568332 0.923708443173695 FALSE ""
90 5 15 1.21068503585502 1.07885841465858 0.863717619978567 2.37317390467318 -2.23870509749268 2.15751440724677 0.763657569198154 FALSE ""
