"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
50 99 118 0.968503327437728 1.04681362146628 0.49963413224072 2.68073737160208 -1.0951209556836 0.876649416036612 2.1342099279066 FALSE ""
10 69 119 0.929401771437886 1.31133374878194 1.25768524914856 1.92018500898534 -2.03312862707963 1.76211050496217 0.001 FALSE ""
10 93 120 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
60 21 121 1.27565845416825 0.824013832971988 0.959904475213591 1.93358591142704 -2.16633659896089 2.1376350806343 0.779217448734303 FALSE ""
60 49 122 1.04558130359793 1.08986930796368 0.93906547271569 2.02396483528884 -1.51848470628157 1.37587668696416 0.891137926058011 FALSE ""
70 83 123 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
100 23 124 1.39782273638961 0.931854733158094 1.16713214805494 2.09705186157417 -4.40832130710654 3.7447170749435 2.05358479619521 FALSE ""
90 84 125 1.08647411485655 1.23594078567047 1.16638452313604 1.99783427032717 -3.64189920876215 3.25169432839068 1.34909470342953 FALSE ""
40 23 126 0.983326390497496 1.42543770132229 1.04980299166442 2.08372100252795 -3.02674547216122 2.57046088011151 1.7463546382187 FALSE ""
10 47 127 0.918811897743388 1.16864634510715 1.23004049965478 1.56009482745837 -11.804017916921 14.637753112734 0.001 FALSE ""
100 43 128 0.949616455442243 1.27816244484095 0.917253613295902 2.1102922758863 -2.07445441257086 1.97833447244488 1.29007975586346 FALSE ""
30 7 129 1.36181059552997 0.569769223558966 1.1458931071141 1.74224680205538 -3.24997739981225 3.598592554174 0.001 FALSE ""
60 18 130 1.04455778955182 1.1866744428278 0.735931826404146 2.24128851701702 -1.93256705312711 1.97135401833413 1.9177786905241 FALSE ""
70 76 131 1.20350328470062 1.03628220618527 1.01294889839089 2.16106109363167 -4.64791736319061 4.35249869591558 1.52512672902797 FALSE ""
40 80 132 1.20817550946502 1.28096381110447 0.944010730570637 2.45003461703356 -3.39225146264851 2.35626750236907 1.18086915042019 FALSE ""
100 7 133 1.10384280394504 1.18883176943328 0.788639916870323 2.49630301157511 -2.22262728043429 1.58524696461831 1.70761694169997 FALSE ""
100 61 134 0.9814073519108 1.30114573244095 0.872776344534783 2.20661687221693 -2.51378094256124 2.15742684891613 0.326730177840624 FALSE ""
50 55 135 1.02463162115056 1.33444924711914 1.11834684023681 2.05894884562659 -2.7951812129183 2.31196970179257 0.310087483336342 FALSE ""
60 25 136 1.0619689470298 1.34012776412607 1.00665799721304 2.49981166919037 -2.3020693900276 0.889517551123937 0.800284964401953 FALSE ""
100 65 137 0.992830952891426 1.32503364174403 1.06453698615805 1.97031641398061 -2.96179202203685 2.76556645032993 0.731777188041227 FALSE ""
80 1 138 1.01452461387889 1.01358374521687 1.02904296083663 1.8538932353456 -2.23514376492347 2.26337610868612 0.406709382812061 FALSE ""
80 65 139 0.96602042692369 1.3775015384953 1.13328964470514 1.93391888076113 -3.13028706651736 2.98664509864003 0.846630698072324 FALSE ""
10 79 140 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
70 71 141 1.01020331413837 1.26663678116889 1.07376746614105 1.86164037393922 -2.38493566803285 2.32018233473419 0.491037315833832 FALSE ""
70 17 142 1.14967012921433 1.27705686126263 1.2065161283206 2.08607346348548 -3.41560291280277 2.7016030992944 1.13779930156957 FALSE ""
40 57 143 0.866531249554579 1.46536556378246 0.856980683438434 2.35792751671153 -2.28962042952177 1.59273247942212 1.6872224687455 FALSE ""
30 99 144 0.906130984060174 1.47828268928073 1.09371578879867 2.16528249060601 -3.5102842855483 3.13618933773844 0.225200718390467 FALSE ""
20 35 145 1.03852561689722 0.811004669231415 0.946727032282554 1.84731041956364 -2.42512014164882 3.50525736234338 0.001 FALSE ""
80 55 146 1.0494606788423 1.26559542211421 0.958264088374926 2.32371361065471 -2.15964145735704 1.38696052243455 1.70109368177853 FALSE ""
100 21 147 0.8878724784163 1.36061451459823 0.87611192016069 2.2194963850181 -1.4816065464286 0.778813642995864 1.82014961896288 FALSE ""
80 95 148 0.903451330255448 1.17213283659374 1.01101758450844 1.88608214845306 -1.64942885671563 1.64578512116541 0.313424446632414 FALSE ""
70 39 149 1.01297689593983 1.16738514770482 0.89374377219453 2.39610411754451 -2.73068147614003 2.09171519415517 0.001 FALSE ""
60 88 150 1.0384624576438 1.34432733506099 1.07105205164924 1.97087961237882 -3.12223794460907 3.07954322921709 1.06082238375994 FALSE ""
100 44 151 0.883071106472623 1.44725517884229 1.02431063514261 2.10581075677824 -1.90391303932498 1.51952060045849 0.879578393447672 FALSE ""
20 50 152 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
30 15 153 1.20243470358222 0.973670648449431 1.27896910052424 1.73818555114791 -3.3564088213866 2.97371861655591 1.94152089856453 FALSE ""
40 32 154 1.07270217225896 1.08347382299966 0.811095747644136 2.40544508526483 -2.10516884633512 1.55423073094186 1.56046172295783 FALSE ""
60 97 155 1.04679996716612 1.40888072276261 0.93135792201375 2.39009576448993 -2.65888163801508 1.70105728148992 0.943131321901031 FALSE ""
90 1 156 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
50 76 157 1.07442449070371 1.24845080217325 1.22624906829403 1.73174757437651 -2.72329316104401 2.69417318722109 2.14255647899666 FALSE ""
40 30 158 1.36794758430729 0.937960662501068 1.04383713966992 2.06966910204271 -3.07681714641578 2.75325816238709 0.882627200622934 FALSE ""
50 26 159 1.05063022815236 1.32954208644057 0.990648788441761 2.29321295882829 -3.1775666310372 2.75209995712772 1.23565480614876 FALSE ""
10 77 160 1.43646941996095 1.0205517471324 1.62816524341434 1.46346492514837 -5.14101922861271 5.43651452333631 2.77212733312072 FALSE ""
10 95 161 1.29424374763016 0.241236464463148 0.623875410503255 2.04495370197121 -1.50633972553141 1.43282472184137 0.001 FALSE ""
80 45 162 0.818140321527843 1.53609928772509 0.835306177211413 2.25110005168463 -2.21016700051785 1.93487395020499 0.63827960996845 FALSE ""
70 51 163 1.2819444582804 1.15006211018734 0.855923053108147 2.26639164287963 -2.86699598185939 2.48067786942784 0.0848478031589513 FALSE ""
20 9 164 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
70 52 165 1.11693027685775 1.08966878787557 0.742434292224782 2.4555765697502 -2.82458890262636 2.35787819142605 0.001 FALSE ""
70 58 166 0.945411642073662 1.33951577623328 0.70559279312708 2.48950675971972 -1.3786386498964 0.835337227018257 0.001 FALSE ""
50 23 167 0.969113874099316 1.43924880341592 1.00570446512074 2.24355844601194 -2.90256375390049 2.2099065218275 0.814536811192586 FALSE ""
100 46 168 1.19107747986177 1.15260945918713 1.10938465184683 2.08254433606889 -3.2243590922035 2.63088065407268 0.832688556358054 FALSE ""
40 16 169 0.741858636464897 1.58560197858659 0.685714676898079 2.4781987452487 -1.80067512813475 1.38798218812376 0.001 FALSE ""
90 99 170 1.00440582662366 1.16190756786567 0.980496365682937 2.11696791481696 -1.94590394087865 1.55289434787799 0.690489409792789 FALSE ""
100 42 171 1.17812350059443 1.23874071313056 1.20121426972372 1.98528028717152 -2.82898742165234 2.28376644802809 0.890271835810942 FALSE ""
30 16 172 1.09877155828066 0.996737930642559 1.01440718694951 1.82155384505645 -2.86015458914032 3.60041753200937 0.397201275676699 FALSE ""
100 79 173 1.11732136107065 1.14893072520117 1.04795774094741 2.08553077970109 -2.45483778235302 2.04808134596672 1.5436644841757 FALSE ""
30 25 174 1.0949695534678 1.04537622227592 0.706586348970333 2.45901364964526 -1.43424760598086 0.996321053995775 0.8837535467141 FALSE ""
