"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
80 9 1 0.729980774399259 1.66969723565634 0.716823948358938 2.5118382970002 -2.3017512573826 1.9320622583018 0.449624704202266 FALSE ""
100 10 2 0.930488782344339 1.30698875012005 0.982726775520546 2.06785430798463 -2.25760589302186 1.9742429178068 1.31932097067804 FALSE ""
90 1 3 0.968000612472763 1.38440522462315 1.12946217805469 1.89990130949991 -2.35833880639129 2.04653491368397 1.74929495066503 FALSE ""
70 4 4 1.02753525745516 1.15224251945657 1.05719109911505 1.95115195973595 -1.9154889349984 1.51137286764583 0.551281834811896 FALSE ""
10 2 5 1.4555094232823 0.719938488956616 0.870319791642051 2.49724611758329 -2.77509765825628 2.29888884575809 0.001 FALSE ""
90 6 6 0.930561769047516 1.16528038959222 1.10122152409635 1.83340960140641 -1.89755951733753 1.77943520626748 0.901758063261658 FALSE ""
100 4 7 0.955227074882326 1.45227095641427 1.04539384054715 2.01338167182537 -2.33037053920708 2.11385977465745 2.50317998252903 FALSE ""
80 6 8 0.801186896260214 1.6155951293903 1.0552442566215 2.05728057341307 -2.22005246115501 1.88672298479524 0.254755728926 FALSE ""
60 5 9 1.12593944896681 1.10740011441261 1.23448612228602 1.92538735433101 -2.16885992283258 1.68759621342879 0.475535385798552 FALSE ""
80 3 10 1.06691692957073 1.34175743961662 1.11873217338181 1.98372000349597 -2.34898117937029 1.95120787395155 0.331179485040854 FALSE ""
40 4 11 1.01580029299817 1.32708547241287 1.06391722376403 1.90673703602724 -2.2572543785428 2.27969827722354 1.25986886926011 FALSE ""
50 6 12 0.979007429647548 1.20681351429436 0.868736671491821 2.07422100719364 -2.00472811598089 1.85115304894252 2.16671653388518 FALSE ""
30 1 13 0.95694388409941 1.30139858679758 0.932374092064623 2.35955950808308 -3.061569024749 2.91569799377783 0.118109320466207 FALSE ""
100 3 14 0.866537227631449 1.59408435363079 1.01037417860115 2.11813445386787 -2.91626468019219 2.97582245965911 0.65406294822621 FALSE ""
40 5 15 0.885793200310301 1.51470588090923 1.18018980908036 1.76468443377253 -1.98161835093777 1.77957398362092 0.884303195875304 FALSE ""
30 2 16 0.790364471834378 1.70952853680892 0.792548370320434 2.31360412060506 -1.40408911794483 0.935247860843547 1.07920038530176 FALSE ""
20 3 17 1.46168293537202 0.835969344246974 1.02009665653221 2.11731029480875 -2.85249177144413 2.00446920981245 0.001 FALSE ""
100 9 18 1.01629827879663 1.23201685321133 0.992499613694909 2.07527892141176 -1.86597763006146 1.46122814978001 0.674597973775969 FALSE ""
80 8 19 0.901946778740826 1.35890832603402 0.80337221523926 2.41706455533261 -2.10987076004809 1.79504547156968 0.467204908693679 FALSE ""
60 4 20 1.11020137970813 1.24297185927564 0.88338639449311 2.39600907665842 -2.6943150401745 1.78875932098241 1.39236196844364 FALSE ""
90 5 21 1.08527938857555 1.09379850258499 0.896008896776676 2.40959748063872 -2.41307994202233 1.85144726337856 0.803153567709751 FALSE ""
40 7 22 0.910660469951574 1.14895561524772 0.868512069453911 2.28844633671578 -1.51595280389884 1.04784351257409 0.001 FALSE ""
40 3 23 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
80 7 24 1.16641486560722 1.20947039389811 1.04030575685849 2.00420518952553 -3.44808562377163 3.21500372909558 0.001 FALSE ""
70 9 25 1.06003976333743 1.19849792630543 0.992666124728287 2.14442484391521 -2.57442081366869 2.23039709785919 0.853423163033655 FALSE ""
80 4 26 1.0878419931824 1.02846582592193 0.737344747323864 2.36908262987907 -1.68366602087579 1.3126211113894 0.001 FALSE ""
60 7 27 0.800534846737437 1.51368257197167 0.885060010175837 2.06931166336513 -2.66827213088945 2.624553026081 0.607226893630051 FALSE ""
30 7 28 0.907530262413842 1.23475874408006 0.53627693926935 2.63558344238607 -0.745061967364366 0.342235356420536 2.21102994504131 FALSE ""
100 5 29 0.955025220459978 1.21694629984368 0.905455552342402 2.06373877026423 -1.61789668861832 1.43374297267441 0.579045095092287 FALSE ""
