"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
80 193 1 0.903055763100657 1.22733282222842 1.17571754387247 1.64156865413193 -2.31532042420186 2.3190054407191 0.502144655590778 FALSE ""
10 34 2 1.47467914609386 0.109980322681508 1.53026084320996 1.10061134756758 -3.71580262627607 4.4607497432888 0.001 FALSE ""
100 115 3 0.936385840241316 1.27290320294332 0.849630848206832 2.04928161067383 -1.73231952584566 1.68860902576305 0.295265086955217 FALSE ""
40 201 4 1.00323463289146 1.13749486934493 1.09815644552567 1.8627082950207 -1.86245960327643 1.75367615078778 1.97209045708059 FALSE ""
50 149 5 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
70 18 6 1.21034831678843 1.14685970285353 1.02925024370793 1.97569167888411 -3.21981756874247 3.29829225047038 1.70094035529221 FALSE ""
30 14 7 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
90 110 8 1.22809313032957 1.15998365319066 1.14512923028658 2.09486777747575 -4.28262207658986 3.91923794750015 0.96507266121741 FALSE ""
70 113 9 1.04257571418209 1.24602488638442 1.00563942706396 2.19562915605754 -2.15292464222432 1.76471747370553 2.44977115243072 FALSE ""
90 15 10 0.916662853464777 1.48232721916015 1.12643153730835 1.9414549235546 -3.24113925172101 3.2101420471634 1.37801159622176 FALSE ""
50 143 11 1.07586242681343 1.30454955881728 1.06845343785973 1.90791341477242 -2.61250363011947 2.40199022536456 0.484194642498596 FALSE ""
20 145 12 0.756221243531452 1.31596189555669 0.76861087134593 2.33257925689229 -1.30389093303428 0.804070868619399 0.360067571965925 FALSE ""
90 91 13 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
40 157 14 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
"
70 266 15 1.02535429348603 1.19362914115171 0.90707048894511 2.16976039582258 -1.43612461835025 0.993678620601749 0.581648953408942 FALSE ""
40 78 16 0.927666057259194 1.24072640700619 1.11217195480211 1.50145458667507 -2.21267021169257 2.76158241844281 0.851831539282206 FALSE ""
90 283 17 0.800917821854977 1.52993701876187 0.845425715646534 2.16956405380778 -1.9048721737439 1.76455195283612 1.43420617711722 FALSE ""
10 103 18 0.795176317936129 1.63152172296877 1.27492269547096 1.50760871604437 -3.84387998826791 4.03771713877394 0.994127460277342 FALSE ""
60 162 19 0.982390009653672 1.48881793017234 0.987616042422568 2.2939258535241 -2.45418516351369 1.83779740688711 0.001 FALSE ""
40 18 20 1.26648711734857 0.964762444265324 0.966575490406304 2.01880145907044 -2.51114491058887 2.4095265849735 1.66011384305077 FALSE ""
10 170 21 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
50 108 22 1.00851701357107 1.34023609508768 0.843205891122153 2.30746438127057 -2.17576080337725 1.73687580809459 0.001 FALSE ""
90 57 23 0.927552408081246 1.47429647988363 1.05996891440623 2.04426071883891 -2.19524437146543 1.77831975608534 0.897281305106421 FALSE ""
100 53 24 1.05999460323451 1.30784530582261 1.04764587064219 2.09360583161621 -3.20884105331309 2.83758360206041 1.05001966379187 FALSE ""
100 216 25 1.08525306435496 1.23505023981485 0.949555102311137 2.24007661693701 -2.17645729633779 1.5502885048465 2.30281329268139 FALSE ""
90 47 26 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
40 249 27 1.13875965133488 1.31849499255085 1.20832393129465 1.83006145957008 -2.64035248140401 2.29546765255822 1.19983253009472 FALSE ""
80 159 28 1.02438245859026 1.08229339442243 0.815923455642855 2.16233020623246 -1.50987009099802 1.62279515147876 0.0492540253683903 FALSE ""
90 94 29 0.948847370780436 1.30639198240903 0.954440298803028 2.09213403990285 -2.31805593001906 2.08175004849942 0.001 FALSE ""
90 28 30 0.712698634905074 1.5645135551681 0.802184165636147 2.28310851241345 -1.48253383785889 1.29230673319087 1.76982983234242 FALSE ""
90 122 31 0.868151733026716 1.51398033095843 0.91476795914607 2.10200300543616 -2.44464666745896 2.39157495789066 1.21295544699809 FALSE ""
50 141 32 0.881769760254359 1.30571507464579 1.109701694763 1.92246799893552 -2.11158863177683 2.04110574114948 2.11483844133643 FALSE ""
100 25 33 0.89121516463274 1.3868370454911 0.916442590740876 2.18219402525439 -1.80127066599816 1.45415419818601 1.75886805018777 FALSE ""
70 116 34 0.922798454407362 1.39297627930511 1.13396792566247 2.00995835061678 -2.27833717066294 1.56942038242593 1.15363038977548 FALSE ""
30 123 35 0.389264545042566 1.69497713604425 0.818614886030255 2.09740076382455 -2.06640207922356 2.08322146025167 0.001 FALSE ""
