"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
60 10 1 0.992132543460456 1.31911357825327 0.891804982741383 2.18054252456878 -4.29593244948897 3.58314824943752 0.939142985730845 FALSE ""
90 53 2 0.464405339222086 1.90213552201823 0.913596943419706 2.08546516416396 -3.22192442430493 3.30992236880536 1.85140006849432 FALSE ""
30 4 3 1.14679415947457 1.19307599588299 1.04318088513728 2.13679222276137 -3.04679210200412 3.62909444472081 0.001 FALSE ""
90 46 4 1.33997193867858 1.03816083220049 1.32671259992382 1.86375784335367 -2.32550860068861 2.64475203129501 0.001 FALSE ""
20 6 5 1.70392884523083 0.467167413984947 0.898855949969324 2.46681395423468 -2.74221031537991 4.34980346505209 0.001 FALSE ""
40 85 6 1.33068637259214 0.938858190449475 0.804400387046343 2.32805932501393 -2.13815830843667 1.38618596067444 0.6419732195988 FALSE ""
70 72 7 0.665037504800219 1.72265765353142 1.1080506733924 2.06485264655784 -3.25880632707658 3.57075176974804 1.05588777510374 FALSE ""
70 10 8 1.05202633530255 1.28398506466151 1.11366475282684 1.92665482295786 -2.03913464964934 1.53642646448383 0.508514144245048 FALSE ""
90 81 9 0.73802762296789 1.62009512592092 0.928420576663643 2.22739887402138 -2.08409937435285 1.62329183111483 1.72939515661278 FALSE ""
50 90 10 0.816132633881249 1.48808006441752 0.799523084262961 2.57439823162341 -3.87096343505037 5.55252996818109 1.44402173471387 FALSE ""
20 21 11 1.15253927539227 0.750102189504651 0.971682952531436 2.00630862161294 -3.42945327674915 3.85188413980392 2.2142488234829 FALSE ""
20 9 12 1.0253018212446 1.28026458606671 1.13072316403225 1.64593432268824 -1.66684626036057 1.17170763134885 1.68299743843169 FALSE ""
30 62 13 1.44461581305183 0.849544677659767 1.0516519468827 1.951713561849 -2.73513916925783 2.2433199024881 0.342787153664484 FALSE ""
10 73 14 -1.78483552665395 4.02684464703307 -0.354712970724383 3.58538236172557 -1.26346283143876 -0.291653230337973 3.67030617433719 FALSE ""
20 17 15 1.10995905055643 1.20503657797836 1.30654497316907 1.78291640032695 -3.69315789441377 3.43689502836635 0.503538190954352 FALSE ""
10 19 16 1.00952872874181 1.28118878700098 0.177079113319037 3.39877865893464 -1.99859081798171 -0.691557535045662 0.980525150833845 FALSE ""
10 64 17 0.670598164547803 1.88455392585019 1.45613952234176 1.22058825796025 -7.9579292590431 11.7603808132855 1.24420704954832 FALSE ""
70 76 18 0.558174412912864 1.36817674281531 0.565313644639792 2.52718500207265 -2.23269207719607 2.27929953320294 2.5510725023711 FALSE ""
90 5 19 0.756342451328945 1.87512677475485 1.07093714370942 2.09119955086459 -3.03182425698914 3.71644648031972 0.795435909122175 FALSE ""
100 68 20 1.43837284372669 0.937890025535871 1.30860402017423 1.78545804997911 -2.92136005728547 3.10845669920822 0.001 FALSE ""
70 74 21 1.14268534578579 0.943234498250786 1.12922496472628 1.8735760372165 -2.25405423550748 2.22378599121935 1.03033203935406 FALSE ""
60 11 22 0.979067142064367 1.16105274602129 0.642756021264421 2.49841372874839 -2.32037032587989 2.04673221880597 1.66256035813548 FALSE ""
90 76 23 1.00986795924006 1.25953574751315 0.939814507350924 2.23324577327214 -1.51267076143349 -0.0414149546208304 0.971998662197398 FALSE ""
20 13 24 1.07583779258027 1.11950749012353 1.27799589028037 1.59805172210957 -2.18044376237694 3.62726439657356 0.463618793400082 FALSE ""
50 71 25 1.02833845982446 1.36559049428813 0.935672117032875 2.02779063007275 -2.71606917598809 1.89426594435291 1.23702972677524 FALSE ""
10 51 26 1.49510007233862 0.271462065330658 0.422684186292314 2.51653625732765 0.0240109997652636 -4.93854166413505 1.52561234118586 FALSE ""
70 94 27 1.46802076586837 0.905331477276402 1.2934283809094 1.84460144493117 -2.76805584194752 2.92777726507373 0.001 FALSE ""
50 37 28 0.945081281400108 1.34546915780052 1.07342046092963 2.20718784469819 -2.6575316094466 2.68219715890303 1.17999011273874 FALSE ""
30 26 29 -0.684338422125701 3.02531408860803 0.380159062502934 2.73146358753017 -1.96334753780345 2.89598012838032 3.63422701518479 FALSE ""
50 19 30 1.30106151512366 1.04681581336122 0.768756060449006 2.41551396384865 -3.23511265154058 3.73847636187258 0.425620894656645 FALSE ""
40 48 31 1.20445547225177 1.30341963237396 1.38097290831823 1.6326060363654 -2.13975146490281 1.63652707954847 0.001 FALSE ""
90 32 32 0.450034005535067 1.95350941287807 0.565381976223272 2.47284686734898 -2.16994532745883 1.73592512291211 2.03426132131741 FALSE ""
90 9 33 1.10969737163065 1.26207636589143 1.12170987377235 1.94055340136648 -3.00838244159957 2.73332841396553 0.659366508820932 FALSE ""
70 9 34 0.64985712537218 1.85032141016842 0.880113466069004 2.31399170393605 -1.50115132730062 1.14972399082544 1.30162063016916 FALSE ""
40 78 35 1.01770589713309 1.33098742279372 1.09895467153493 2.02237464277755 -2.52780335220555 2.22464756140072 0.001 FALSE ""
20 19 36 1.24407391549473 1.00910562473398 1.47382163944247 1.69730488412528 -2.2250051828702 1.49705880906438 0.001 FALSE ""
70 83 37 1.52048453905211 0.762119259824503 1.26441577334324 1.9451748777715 -3.12227717691055 2.91597114642776 0.001 FALSE ""
10 55 38 0.982473786507454 0.707780563519738 -0.0995540410075667 2.94627011335572 -3.91763527471613 4.55308584367391 3.97636075778387 FALSE ""
70 42 39 0.689318403272539 1.78716129117487 0.943357434953434 2.24549673471764 -2.74593014329188 2.29908913685771 1.17971385301483 FALSE ""
10 39 40 1.04818262557177 1.60566836504548 1.42784874469218 1.64091655514245 -6.10578158902807 9.58048726427037 0.181071190450721 FALSE ""
40 5 41 1.15411744287747 1.03121471363919 1.18702178454774 1.90137356259116 -4.37449999677142 5.29191692093073 1.13083271186967 FALSE ""
50 17 42 0.890288439035856 1.20536552840409 0.553030902424943 2.5048142756706 -2.75914188660423 2.3403487748234 2.5991100590379 FALSE ""
40 94 43 0.694802715976745 1.4964672893251 0.730157976455151 2.4017867790479 -2.47403745047338 2.15303677570867 2.04339659572911 FALSE ""
20 82 44 1.0981471957673 1.15904349581144 1.34311045520814 1.75589033568215 -2.5250135175057 0.68673919677274 0.001 FALSE ""
50 91 45 0.58730060617197 1.68253696532492 0.936875155550992 2.1296868766176 -3.52310330945389 3.91358476820657 2.30928075865679 FALSE ""
70 59 46 1.08695331360837 1.13374285945253 1.0959295236137 2.08352441525458 -1.94935285899604 0.554157054013255 1.25676066182363 FALSE ""
20 46 47 0.291204303941209 1.94495237220838 0.722882468772378 2.36285526492346 -1.50732179890828 0.226547587164478 2.22944072193725 FALSE ""
10 94 48 0.759716833146317 1.42672307344554 0.910941196675131 1.84325613394831 -2.45827966877293 2.21676343664131 2.61914115567586 FALSE ""
60 62 49 0.912350081147088 1.45134162782033 1.18976207030252 1.85995115921457 -1.64485869380823 1.23858129319724 0.871105328971932 FALSE ""
10 24 50 -0.0584458513222803 2.44688738750389 0.177704212804004 2.76820147666687 -15.6904025759659 17.013805009202 2.84547497226767 FALSE ""
30 1 51 0.888433606647669 1.20181926222735 1.37023661253945 1.41232041503547 -3.47851948955013 4.70130041119409 2.00102672406834 FALSE ""
10 21 52 0.625472572332908 -0.5386630139522 0.177087479437667 2.91428644145643 -8.31981375722973 9.20467982991364 2.27865857758422 FALSE ""
50 33 53 1.4213512905524 1.02589904223409 1.03925903862043 2.19895671169872 -2.29604239429939 1.23848111477927 0.001 FALSE ""
40 51 54 1.49065925986192 0.846460941825851 1.46498621715005 1.71731157190079 -2.44122016846349 2.20653195314655 0.001 FALSE ""
20 83 55 1.15022487177713 1.36334738209856 1.24544260747054 1.91835701599592 -4.38563912704939 4.45562707179463 0.001 FALSE ""
80 26 56 1.05103267388558 1.16507814433902 1.25941197733785 1.81737309310627 -1.54548613781857 1.67512014877207 1.16294256485609 FALSE ""
100 72 57 0.530871081772809 1.75163654774688 0.718689896947201 2.44808562602031 -1.91110404893138 1.07621784795697 1.85625461674766 FALSE ""
90 92 58 0.636039954308182 1.60668077476614 0.888589928579566 2.16503736221068 -2.409525633387 1.6150310825767 1.80697412954899 FALSE ""
70 8 59 1.17037170003504 1.17998186611099 1.02477560299467 2.00862976601787 -1.05967276969582 -0.627929788447472 0.695388849861761 FALSE ""
40 27 60 -0.0766165690333125 2.32241159414923 0.169816312948404 2.99924324465104 -5.73508826138233 5.30979738528439 3.03108864471203 FALSE ""
90 96 61 1.28300422177086 1.08508182732211 1.14625480888942 2.02274745067352 -2.44317000939733 3.02487842813291 0.397940617775848 FALSE ""
80 85 62 0.882946369088042 1.43827331577878 1.01833065185389 2.13212925854837 -2.13582361725816 2.33182204987031 1.0328357363931 FALSE ""
10 47 63 1.26483187446777 0.964255263617932 0.653389846224616 2.64526784716695 -8.90758694205832 10.766858355724 0.001 FALSE ""
100 6 64 0.828362118120513 1.33827396597698 0.778326598191741 2.11560781778468 -1.71820043814811 0.577319836221589 1.70387525932374 FALSE ""
